sa2_code,indicator_key,component_key,value,unit,reference_period,source_id
209011196,transport_access,valid_intersection_area,4074714.77999235,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011196,transport_access,sa2_area,4074714.7799926545,m2,Boundary 2021,abs-sa2-2021
209011196,green_space_per_resident,eligible_open_space_area,347341.4697706172,m2,Observation date unverified,vpa-open-space-snapshot
209011196,green_space_per_resident,population_denominator,10339,persons,2025-06-30,abs-erp-2024-25
209011197,population_growth,population_start,21373,persons,2020-06-30,abs-erp-2024-25
209011197,population_growth,population_end,21386,persons,2025-06-30,abs-erp-2024-25
209011197,transport_access,weighted_index_area_sum,64141641.41940157,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011197,transport_access,valid_intersection_area,10095887.074842842,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011197,transport_access,sa2_area,10095887.07484312,m2,Boundary 2021,abs-sa2-2021
209011197,green_space_per_resident,eligible_open_space_area,1252178.5346553966,m2,Observation date unverified,vpa-open-space-snapshot
209011197,green_space_per_resident,population_denominator,21386,persons,2025-06-30,abs-erp-2024-25
209011198,population_growth,population_start,16650,persons,2020-06-30,abs-erp-2024-25
209011198,population_growth,population_end,16925,persons,2025-06-30,abs-erp-2024-25
209011198,transport_access,weighted_index_area_sum,60209789.32944637,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011198,transport_access,valid_intersection_area,6371455.012317088,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011198,transport_access,sa2_area,6371455.012317021,m2,Boundary 2021,abs-sa2-2021
209011198,green_space_per_resident,eligible_open_space_area,928026.6631232474,m2,Observation date unverified,vpa-open-space-snapshot
209011198,green_space_per_resident,population_denominator,16925,persons,2025-06-30,abs-erp-2024-25
209011199,population_growth,population_start,15540,persons,2020-06-30,abs-erp-2024-25
209011199,population_growth,population_end,17224,persons,2025-06-30,abs-erp-2024-25
209011199,transport_access,weighted_index_area_sum,72029559.99069673,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011199,transport_access,valid_intersection_area,6690936.112441791,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011199,transport_access,sa2_area,6690936.112441852,m2,Boundary 2021,abs-sa2-2021
209011199,green_space_per_resident,eligible_open_space_area,757677.9017180032,m2,Observation date unverified,vpa-open-space-snapshot
209011199,green_space_per_resident,population_denominator,17224,persons,2025-06-30,abs-erp-2024-25
209011200,population_growth,population_start,12883,persons,2020-06-30,abs-erp-2024-25
209011200,population_growth,population_end,13188,persons,2025-06-30,abs-erp-2024-25
209011200,transport_access,weighted_index_area_sum,56145842.71334073,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011200,transport_access,valid_intersection_area,5049959.365837136,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011200,transport_access,sa2_area,5049959.3658372825,m2,Boundary 2021,abs-sa2-2021
209011200,green_space_per_resident,eligible_open_space_area,697081.2325306413,m2,Observation date unverified,vpa-open-space-snapshot
209011200,green_space_per_resident,population_denominator,13188,persons,2025-06-30,abs-erp-2024-25
209011201,population_growth,population_start,7984,persons,2020-06-30,abs-erp-2024-25
209011201,population_growth,population_end,8169,persons,2025-06-30,abs-erp-2024-25
209011201,transport_access,weighted_index_area_sum,28022793.783107728,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011201,transport_access,valid_intersection_area,4277315.740114989,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011201,transport_access,sa2_area,4277315.7401149655,m2,Boundary 2021,abs-sa2-2021
209011201,green_space_per_resident,eligible_open_space_area,958096.6884258594,m2,Observation date unverified,vpa-open-space-snapshot
209011201,green_space_per_resident,population_denominator,8169,persons,2025-06-30,abs-erp-2024-25
209011202,population_growth,population_start,16905,persons,2020-06-30,abs-erp-2024-25
209011202,population_growth,population_end,17042,persons,2025-06-30,abs-erp-2024-25
209011202,transport_access,weighted_index_area_sum,46290550.02626893,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011202,transport_access,valid_intersection_area,12026295.755745485,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011202,transport_access,sa2_area,12026295.755745396,m2,Boundary 2021,abs-sa2-2021
209011202,green_space_per_resident,eligible_open_space_area,1482781.7166974603,m2,Observation date unverified,vpa-open-space-snapshot
209011202,green_space_per_resident,population_denominator,17042,persons,2025-06-30,abs-erp-2024-25
209011203,population_growth,population_start,19188,persons,2020-06-30,abs-erp-2024-25
209011203,population_growth,population_end,18993,persons,2025-06-30,abs-erp-2024-25
209011203,transport_access,weighted_index_area_sum,40570800.147335395,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011203,transport_access,valid_intersection_area,10237530.093466308,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011203,transport_access,sa2_area,10237530.09346646,m2,Boundary 2021,abs-sa2-2021
209011203,green_space_per_resident,eligible_open_space_area,2116899.918040504,m2,Observation date unverified,vpa-open-space-snapshot
209011203,green_space_per_resident,population_denominator,18993,persons,2025-06-30,abs-erp-2024-25
209011204,population_growth,population_start,9476,persons,2020-06-30,abs-erp-2024-25
209011204,population_growth,population_end,9504,persons,2025-06-30,abs-erp-2024-25
209011204,transport_access,weighted_index_area_sum,31841324.857966904,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011204,transport_access,valid_intersection_area,3785228.2621722086,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209011204,transport_access,sa2_area,3785228.2621721574,m2,Boundary 2021,abs-sa2-2021
209011204,green_space_per_resident,eligible_open_space_area,358855.251349605,m2,Observation date unverified,vpa-open-space-snapshot
209011204,green_space_per_resident,population_denominator,9504,persons,2025-06-30,abs-erp-2024-25
209021205,population_growth,population_start,11525,persons,2020-06-30,abs-erp-2024-25
209021205,population_growth,population_end,12932,persons,2025-06-30,abs-erp-2024-25
209021205,transport_access,weighted_index_area_sum,42566711.38337692,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021205,transport_access,valid_intersection_area,9008470.695915509,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021205,transport_access,sa2_area,9008470.695915096,m2,Boundary 2021,abs-sa2-2021
209021205,green_space_per_resident,eligible_open_space_area,1744486.3109516718,m2,Observation date unverified,vpa-open-space-snapshot
209021205,green_space_per_resident,population_denominator,12932,persons,2025-06-30,abs-erp-2024-25
209021428,population_growth,population_start,21746,persons,2020-06-30,abs-erp-2024-25
209021428,population_growth,population_end,23403,persons,2025-06-30,abs-erp-2024-25
209021428,transport_access,weighted_index_area_sum,138997396.50819838,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021428,transport_access,valid_intersection_area,7744420.9420032725,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021428,transport_access,sa2_area,7744420.942003213,m2,Boundary 2021,abs-sa2-2021
209021428,green_space_per_resident,eligible_open_space_area,352224.7571985144,m2,Observation date unverified,vpa-open-space-snapshot
209021428,green_space_per_resident,population_denominator,23403,persons,2025-06-30,abs-erp-2024-25
209021429,population_growth,population_start,13278,persons,2020-06-30,abs-erp-2024-25
209021429,population_growth,population_end,13610,persons,2025-06-30,abs-erp-2024-25
209021429,transport_access,weighted_index_area_sum,56048631.51725367,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021429,transport_access,valid_intersection_area,3567539.488779353,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021429,transport_access,sa2_area,3567539.488779351,m2,Boundary 2021,abs-sa2-2021
209021429,green_space_per_resident,eligible_open_space_area,167793.00319925105,m2,Observation date unverified,vpa-open-space-snapshot
209021429,green_space_per_resident,population_denominator,13610,persons,2025-06-30,abs-erp-2024-25
209021523,population_growth,population_start,15565,persons,2020-06-30,abs-erp-2024-25
209021523,population_growth,population_end,16329,persons,2025-06-30,abs-erp-2024-25
209021523,transport_access,weighted_index_area_sum,55325406.70581568,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021523,transport_access,valid_intersection_area,4787793.841962053,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021523,transport_access,sa2_area,4787793.841962125,m2,Boundary 2021,abs-sa2-2021
209021523,green_space_per_resident,eligible_open_space_area,565951.1565762429,m2,Observation date unverified,vpa-open-space-snapshot
209021523,green_space_per_resident,population_denominator,16329,persons,2025-06-30,abs-erp-2024-25
209021524,population_growth,population_start,10346,persons,2020-06-30,abs-erp-2024-25
209021524,population_growth,population_end,9751,persons,2025-06-30,abs-erp-2024-25
209021524,transport_access,weighted_index_area_sum,30192738.731382806,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021524,transport_access,valid_intersection_area,4530057.533737375,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021524,transport_access,sa2_area,4530057.533737241,m2,Boundary 2021,abs-sa2-2021
209021524,green_space_per_resident,eligible_open_space_area,452183.36490053573,m2,Observation date unverified,vpa-open-space-snapshot
209021524,green_space_per_resident,population_denominator,9751,persons,2025-06-30,abs-erp-2024-25
209021525,population_growth,population_start,13399,persons,2020-06-30,abs-erp-2024-25
209021525,population_growth,population_end,14143,persons,2025-06-30,abs-erp-2024-25
209021525,transport_access,weighted_index_area_sum,67168831.9899053,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021525,transport_access,valid_intersection_area,4178369.9955097083,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021525,transport_access,sa2_area,4178369.9955098075,m2,Boundary 2021,abs-sa2-2021
209021525,green_space_per_resident,eligible_open_space_area,393125.1821291015,m2,Observation date unverified,vpa-open-space-snapshot
209021525,green_space_per_resident,population_denominator,14143,persons,2025-06-30,abs-erp-2024-25
209021526,population_growth,population_start,14798,persons,2020-06-30,abs-erp-2024-25
209021526,population_growth,population_end,15350,persons,2025-06-30,abs-erp-2024-25
209021526,transport_access,weighted_index_area_sum,62855865.771786936,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021526,transport_access,valid_intersection_area,5624967.459709989,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209021526,transport_access,sa2_area,5624967.459710054,m2,Boundary 2021,abs-sa2-2021
209021526,green_space_per_resident,eligible_open_space_area,535917.5615188838,m2,Observation date unverified,vpa-open-space-snapshot
209021526,green_space_per_resident,population_denominator,15350,persons,2025-06-30,abs-erp-2024-25
209031209,population_growth,population_start,24113,persons,2020-06-30,abs-erp-2024-25
209031209,population_growth,population_end,23669,persons,2025-06-30,abs-erp-2024-25
209031209,transport_access,weighted_index_area_sum,51912326.49239112,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209031209,transport_access,valid_intersection_area,19484551.716349743,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209031209,transport_access,sa2_area,19484551.716349524,m2,Boundary 2021,abs-sa2-2021
209031209,green_space_per_resident,eligible_open_space_area,3120946.207624085,m2,Observation date unverified,vpa-open-space-snapshot
209031209,green_space_per_resident,population_denominator,23669,persons,2025-06-30,abs-erp-2024-25
209031210,population_growth,population_start,3632,persons,2020-06-30,abs-erp-2024-25
209031210,population_growth,population_end,3521,persons,2025-06-30,abs-erp-2024-25
209031210,transport_access,weighted_index_area_sum,5770976.010670416,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209031210,transport_access,valid_intersection_area,14839304.976640122,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209031210,transport_access,sa2_area,14839304.97664026,m2,Boundary 2021,abs-sa2-2021
209031210,green_space_per_resident,eligible_open_space_area,645348.0292490381,m2,Observation date unverified,vpa-open-space-snapshot
209031210,green_space_per_resident,population_denominator,3521,persons,2025-06-30,abs-erp-2024-25
209031211,population_growth,population_start,4172,persons,2020-06-30,abs-erp-2024-25
209031211,population_growth,population_end,4419,persons,2025-06-30,abs-erp-2024-25
209031211,transport_access,weighted_index_area_sum,63156.475053894486,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209031211,transport_access,valid_intersection_area,6087577.051011846,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209031211,transport_access,sa2_area,319404469.4536734,m2,Boundary 2021,abs-sa2-2021
209031211,green_space_per_resident,eligible_open_space_area,957.6558257201334,m2,Observation date unverified,vpa-open-space-snapshot
209031211,green_space_per_resident,population_denominator,4419,persons,2025-06-30,abs-erp-2024-25
209031212,population_growth,population_start,5236,persons,2020-06-30,abs-erp-2024-25
209031212,population_growth,population_end,5130,persons,2025-06-30,abs-erp-2024-25
209031212,transport_access,weighted_index_area_sum,1419729.9016209266,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209031212,transport_access,valid_intersection_area,292133467.903217,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209031212,transport_access,sa2_area,292133467.9032173,m2,Boundary 2021,abs-sa2-2021
209031212,green_space_per_resident,eligible_open_space_area,6272062.017438048,m2,Observation date unverified,vpa-open-space-snapshot
209031212,green_space_per_resident,population_denominator,5130,persons,2025-06-30,abs-erp-2024-25
209031213,population_growth,population_start,9763,persons,2020-06-30,abs-erp-2024-25
209031213,population_growth,population_end,9579,persons,2025-06-30,abs-erp-2024-25
209031213,transport_access,weighted_index_area_sum,28893405.252774578,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209031213,transport_access,valid_intersection_area,29113397.136708673,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
209031213,transport_access,sa2_area,29113397.13670872,m2,Boundary 2021,abs-sa2-2021
209031213,green_space_per_resident,eligible_open_space_area,4746237.203067979,m2,Observation date unverified,vpa-open-space-snapshot
